cost,split,metric,mechanism,policy,family_id,rho,observations,reference_point,reference_unknown,reference_not_applicable,correct,wrong,wrong_safe,point,unknown,infeasible,not_applicable,correct_coverage,wrong_rate,wrong_safe_rate,unknown_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate
C2,heldout,UEA,ALL,metric_static,H05_queued_approval,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,0.1,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,0.2,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,0.3,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,0.4,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,0.5,56.0,56.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.6666666666666665,52.0,0.0,0.005952380952380952,0.0,0.0,0.06547619047619048,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,0.6,56.0,56.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,2.6666666666666665,52.0,0.0,0.023809523809523808,0.0,0.0,0.047619047619047616,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,0.7,56.0,56.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0,47.0,0.0,0.07142857142857142,0.0,0.0,0.08928571428571429,0.8392857142857143,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,0.8,56.0,56.0,0.0,0.0,7.333333333333333,0.0,0.0,7.333333333333333,5.666666666666666,43.0,0.0,0.13095238095238096,0.0,0.0,0.10119047619047618,0.7678571428571429,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,0.9,56.0,56.0,0.0,0.0,42.33333333333333,0.0,0.0,42.33333333333333,13.666666666666668,0.0,0.0,0.7559523809523808,0.0,0.0,0.24404761904761907,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,metric_static,H06_revoked_lease_journal,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,0.1,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,0.2,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,0.3,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,0.4,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,0.5,56.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,52.0,0.0,0.017857142857142856,0.0,0.0,0.05357142857142857,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,0.6,56.0,56.0,0.0,0.0,2.333333333333333,0.0,0.0,2.333333333333333,1.6666666666666665,52.0,0.0,0.041666666666666664,0.0,0.0,0.02976190476190476,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,0.7,56.0,56.0,0.0,0.0,3.333333333333333,0.0,0.0,3.333333333333333,5.666666666666666,47.0,0.0,0.05952380952380952,0.0,0.0,0.10119047619047618,0.8392857142857143,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,0.8,56.0,56.0,0.0,0.0,8.0,0.0,0.0,8.0,5.0,43.0,0.0,0.14285714285714285,0.0,0.0,0.08928571428571429,0.7678571428571429,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,0.9,56.0,56.0,0.0,0.0,45.0,0.0,0.0,45.0,11.000000000000002,0.0,0.0,0.8035714285714286,0.0,0.0,0.19642857142857145,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H01_publish_directory,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,0.1,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,0.2,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,0.3,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,0.4,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,0.5,56.0,56.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.6666666666666665,52.0,0.0,0.005952380952380952,0.0,0.0,0.06547619047619048,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,0.6,56.0,56.0,0.0,0.0,2.3333333333333335,0.0,0.0,2.3333333333333335,1.6666666666666665,52.0,0.0,0.04166666666666667,0.0,0.0,0.02976190476190476,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,0.7,56.0,56.0,0.0,0.0,4.333333333333333,0.0,0.0,4.333333333333333,4.666666666666666,47.0,0.0,0.07738095238095237,0.0,0.0,0.08333333333333333,0.8392857142857143,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,0.8,56.0,56.0,0.0,0.0,8.666666666666666,0.0,0.0,8.666666666666666,4.333333333333333,43.0,0.0,0.15476190476190474,0.0,0.0,0.07738095238095237,0.7678571428571429,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,0.9,56.0,56.0,0.0,0.0,44.666666666666664,0.0,0.0,44.666666666666664,11.333333333333334,0.0,0.0,0.7976190476190476,0.0,0.0,0.20238095238095238,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H02_inventory_reservation,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,0.1,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,0.2,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,0.3,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,0.4,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,0.5,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,0.6,56.0,56.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,2.333333333333333,52.0,0.0,0.02976190476190476,0.0,0.0,0.041666666666666664,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,0.7,56.0,56.0,0.0,0.0,3.9999999999999996,0.0,0.0,3.9999999999999996,5.0,47.0,0.0,0.07142857142857142,0.0,0.0,0.08928571428571429,0.8392857142857143,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,0.8,56.0,56.0,0.0,0.0,6.666666666666667,0.0,0.0,6.666666666666667,6.333333333333332,43.0,0.0,0.11904761904761905,0.0,0.0,0.11309523809523807,0.7678571428571429,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,0.9,56.0,56.0,0.0,0.0,42.666666666666664,0.0,0.0,42.666666666666664,13.333333333333332,0.0,0.0,0.7619047619047619,0.0,0.0,0.23809523809523808,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H03_manifest_package,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,0.1,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,0.2,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,0.3,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,0.4,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,0.5,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,0.6,56.0,56.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,52.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,0.7,56.0,56.0,0.0,0.0,4.666666666666667,0.0,0.0,4.666666666666667,3.333333333333333,48.0,0.0,0.08333333333333334,0.0,0.0,0.05952380952380952,0.8571428571428571,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,0.8,56.0,56.0,0.0,0.0,9.0,0.0,0.0,9.0,3.0,44.0,0.0,0.16071428571428573,0.0,0.0,0.05357142857142857,0.7857142857142857,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,0.9,56.0,56.0,0.0,0.0,45.66666666666667,0.0,0.0,45.66666666666667,10.333333333333334,0.0,0.0,0.8154761904761906,0.0,0.0,0.18452380952380953,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H04_sql_join_export,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,0.1,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,0.2,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,0.3,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,0.4,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,0.5,56.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,2.9999999999999996,52.0,0.0,0.017857142857142856,0.0,0.0,0.05357142857142856,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,0.6,56.0,56.0,0.0,0.0,2.9999999999999996,0.0,0.0,2.9999999999999996,1.0,52.0,0.0,0.05357142857142856,0.0,0.0,0.017857142857142856,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,0.7,56.0,56.0,0.0,0.0,4.666666666666667,0.0,0.0,4.666666666666667,4.333333333333334,47.0,0.0,0.08333333333333334,0.0,0.0,0.0773809523809524,0.8392857142857143,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,0.8,56.0,56.0,0.0,0.0,8.666666666666668,0.0,0.0,8.666666666666668,4.333333333333334,43.0,0.0,0.1547619047619048,0.0,0.0,0.0773809523809524,0.7678571428571429,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,0.9,56.0,56.0,0.0,0.0,46.33333333333333,0.0,0.0,46.33333333333333,9.666666666666668,0.0,0.0,0.8273809523809523,0.0,0.0,0.17261904761904764,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H05_queued_approval,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,0.1,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,0.2,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,0.3,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,0.4,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,0.5,56.0,56.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.6666666666666665,52.0,0.0,0.005952380952380952,0.0,0.0,0.06547619047619048,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,0.6,56.0,56.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,2.6666666666666665,52.0,0.0,0.023809523809523808,0.0,0.0,0.047619047619047616,0.9285714285714286,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,0.7,56.0,56.0,0.0,0.0,4.333333333333334,0.0,0.0,4.333333333333334,4.666666666666666,47.0,0.0,0.0773809523809524,0.0,0.0,0.08333333333333333,0.8392857142857143,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,0.8,56.0,56.0,0.0,0.0,7.333333333333333,0.0,0.0,7.333333333333333,5.666666666666666,43.0,0.0,0.13095238095238096,0.0,0.0,0.10119047619047618,0.7678571428571429,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,0.9,56.0,56.0,0.0,0.0,42.33333333333333,0.0,0.0,42.33333333333333,13.666666666666668,0.0,0.0,0.7559523809523808,0.0,0.0,0.24404761904761907,0.0,1.0,0.0,0.0
C2,heldout,UEA,ALL,dependency_guided,H06_revoked_lease_journal,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,0.1,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,0.2,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,0.3,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,0.4,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,0.5,56.0,56.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.6666666666666665,52.0,0.0,0.005952380952380952,0.0,0.0,0.06547619047619048,0.9285714285714286,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,0.6,56.0,56.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,3.333333333333333,52.0,0.0,0.011904761904761904,0.0,0.0,0.05952380952380952,0.9285714285714286,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,0.7,56.0,56.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,47.0,0.0,0.05357142857142857,0.0,0.0,0.10714285714285714,0.8392857142857143,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,0.8,56.0,56.0,0.0,0.0,4.999999999999999,0.0,0.0,4.999999999999999,8.0,43.0,0.0,0.08928571428571427,0.0,0.0,0.14285714285714285,0.7678571428571429,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,0.9,56.0,56.0,0.0,0.0,39.0,0.0,0.0,39.0,17.0,0.0,0.0,0.6964285714285714,0.0,0.0,0.30357142857142855,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H01_publish_directory,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,0.1,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,0.2,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,0.3,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,0.4,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,0.5,56.0,56.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.6666666666666665,52.0,0.0,0.005952380952380952,0.0,0.0,0.06547619047619048,0.9285714285714286,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,0.6,56.0,56.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,3.333333333333333,52.0,0.0,0.011904761904761904,0.0,0.0,0.05952380952380952,0.9285714285714286,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,0.7,56.0,56.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,47.0,0.0,0.05357142857142857,0.0,0.0,0.10714285714285714,0.8392857142857143,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,0.8,56.0,56.0,0.0,0.0,5.0,0.0,0.0,5.0,8.0,43.0,0.0,0.08928571428571429,0.0,0.0,0.14285714285714285,0.7678571428571429,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,0.9,56.0,56.0,0.0,0.0,39.66666666666667,0.0,0.0,39.66666666666667,16.333333333333336,0.0,0.0,0.7083333333333334,0.0,0.0,0.2916666666666667,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H02_inventory_reservation,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,0.1,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,0.2,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,0.3,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,0.4,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,0.5,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.9285714285714286,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,0.6,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.9285714285714286,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,0.7,56.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,47.0,0.0,0.017857142857142856,0.0,0.0,0.14285714285714285,0.8392857142857143,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,0.8,56.0,56.0,0.0,0.0,3.333333333333333,0.0,0.0,3.333333333333333,9.666666666666666,43.0,0.0,0.05952380952380952,0.0,0.0,0.17261904761904762,0.7678571428571429,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,0.9,56.0,56.0,0.0,0.0,38.333333333333336,0.0,0.0,38.333333333333336,17.666666666666668,0.0,0.0,0.6845238095238095,0.0,0.0,0.3154761904761905,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H03_manifest_package,1.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C2,heldout,TaskSuccess,ALL,global_fixed,H04_sql_join_export,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
